Param,ParamGroup,ProjectId,ResultStatus,ResultValue,SampleDate,SampleId,SampMedia,StationId,Unit,USGSPCode
Calcium,"Inorganics, Major, Metals",USGS,Historical,114,11/11/1943 0:00,nwisut.01.94400008,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,114,11/17/1943 0:00,nwisut.01.94400009,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,142,1/11/1944 0:00,nwisut.01.94400015,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,118,2/11/1944 0:00,nwisut.01.94400018,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,112,3/11/1944 0:00,nwisut.01.94400022,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,112,3/21/1944 0:00,nwisut.01.94400023,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,110,4/1/1944 0:00,nwisut.01.94400024,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,90,4/11/1944 0:00,nwisut.01.94400025,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,101,4/21/1944 0:00,nwisut.01.94400026,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,53,5/11/1944 0:00,nwisut.01.94400028,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,53,5/16/1944 0:00,nwisut.01.94400029,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,49,6/11/1944 0:00,nwisut.01.94400032,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,72,7/11/1944 0:00,nwisut.01.94400036,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,145,8/11/1944 0:00,nwisut.01.94400039,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,192,9/11/1944 0:00,nwisut.01.94400042,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,192,9/15/1944 0:00,nwisut.01.94400043,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,192,9/19/1944 0:00,nwisut.01.94400044,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,165,10/11/1944 0:00,nwisut.01.94500002,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,165,10/14/1944 0:00,nwisut.01.94500003,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,135,11/11/1944 0:00,nwisut.01.94500006,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,130,12/15/1944 0:00,nwisut.01.94500008,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,120,1/11/1945 0:00,nwisut.01.94500011,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,125,2/11/1945 0:00,nwisut.01.94500016,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,95,3/10/1945 0:00,nwisut.01.94500019,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,92,4/11/1945 0:00,nwisut.01.94500022,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,50,5/11/1945 0:00,nwisut.01.94500026,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,45,6/11/1945 0:00,nwisut.01.94500030,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,63,7/13/1945 0:00,nwisut.01.94500034,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,106,8/11/1945 0:00,nwisut.01.94500037,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,163,9/11/1945 0:00,nwisut.01.94500040,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,163,9/19/1945 0:00,nwisut.01.94500041,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,166,10/11/1945 0:00,nwisut.01.94600002,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,117,11/11/1945 0:00,nwisut.01.94600006,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,97,12/11/1945 0:00,nwisut.01.94600009,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,97,12/14/1945 0:00,nwisut.01.94600010,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,112,1/11/1946 0:00,nwisut.01.94600013,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,105,2/11/1946 0:00,nwisut.01.94600019,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,105,2/15/1946 0:00,nwisut.01.94600020,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,102,3/11/1946 0:00,nwisut.01.94600023,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,72,4/11/1946 0:00,nwisut.01.94600027,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,72,4/17/1946 0:00,nwisut.01.94600028,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,64,5/11/1946 0:00,nwisut.01.94600031,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,51,6/11/1946 0:00,nwisut.01.94600035,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,105,7/11/1946 0:00,nwisut.01.94600038,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,162,8/16/1946 0:00,nwisut.01.94600040,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,200,9/11/1946 0:00,nwisut.01.94600044,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,154,10/14/1946 0:00,nwisut.01.94700003,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,132,11/11/1946 0:00,nwisut.01.94700006,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,110,12/11/1946 0:00,nwisut.01.94700009,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,125,1/11/1947 0:00,nwisut.01.94700012,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,103,2/11/1947 0:00,nwisut.01.94700015,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,114,3/11/1947 0:00,nwisut.01.94700018,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,92,4/11/1947 0:00,nwisut.01.94700022,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,50,5/11/1947 0:00,nwisut.01.94700026,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,51,6/11/1947 0:00,nwisut.01.94700029,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,51,6/20/1947 0:00,nwisut.01.94700030,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,55,7/11/1947 0:00,nwisut.01.94700034,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,125,8/11/1947 0:00,nwisut.01.94700037,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,125,8/19/1947 0:00,nwisut.01.94700038,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,144,9/11/1947 0:00,nwisut.01.94700041,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,144,9/19/1947 0:00,nwisut.01.94700042,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,170,10/11/1947 0:00,nwisut.01.94800002,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,106,11/11/1947 0:00,nwisut.01.94800005,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,117,12/11/1947 0:00,nwisut.01.94800010,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,117,12/11/1947 0:00,nwisut.01.94800011,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,117,12/16/1947 0:00,nwisut.01.94800012,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,100,1/11/1948 0:00,nwisut.01.94800017,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,102,2/11/1948 0:00,nwisut.01.94800020,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,106,3/11/1948 0:00,nwisut.01.94800027,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,82,4/11/1948 0:00,nwisut.01.94800030,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,82,4/11/1948 0:00,nwisut.01.94800031,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,82,4/17/1948 0:00,nwisut.01.94800032,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,59,5/11/1948 0:00,nwisut.01.94800037,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,59,5/11/1948 0:00,nwisut.01.94800038,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,59,5/15/1948 0:00,nwisut.01.94800039,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,59,5/20/1948 0:00,nwisut.01.94800040,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,58,6/11/1948 0:00,nwisut.01.94800046,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,58,6/11/1948 0:00,nwisut.01.94800047,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,58,6/19/1948 0:00,nwisut.01.94800048,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,92,7/11/1948 0:00,nwisut.01.94800053,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,143,8/11/1948 0:00,nwisut.01.94800059,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,197,9/11/1948 0:00,nwisut.01.94800064,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,197,9/11/1948 0:00,nwisut.01.94800065,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,197,9/14/1948 0:00,nwisut.01.94800066,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,148,10/12/1948 0:00,nwisut.01.94900004,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,148,10/12/1948 0:00,nwisut.01.94900005,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,148,10/14/1948 0:00,nwisut.01.94900006,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,148,10/19/1948 0:00,nwisut.01.94900007,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,128,11/11/1948 0:00,nwisut.01.94900010,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,114,12/11/1948 0:00,nwisut.01.94900013,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,114,1/11/1949 0:00,nwisut.01.94900018,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,105,2/11/1949 0:00,nwisut.01.94900021,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,111,3/11/1949 0:00,nwisut.01.94900023,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,90,4/11/1949 0:00,nwisut.01.94900026,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,50,5/11/1949 0:00,nwisut.01.94900029,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,52,6/11/1949 0:00,nwisut.01.94900032,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,65,7/11/1949 0:00,nwisut.01.94900035,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,65,7/11/1949 0:00,nwisut.01.94900036,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,65,7/13/1949 0:00,nwisut.01.94900037,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,65,7/16/1949 0:00,nwisut.01.94900038,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,65,7/19/1949 0:00,nwisut.01.94900039,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,146,8/11/1949 0:00,nwisut.01.94900045,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,146,8/11/1949 0:00,nwisut.01.94900046,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,146,8/15/1949 0:00,nwisut.01.94900047,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,146,8/19/1949 0:00,nwisut.01.94900048,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,160,9/11/1949 0:00,nwisut.01.94900051,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,130,12/11/1949 0:00,nwisut.01.95000045,Surface Water,USGS-09180500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,9,5/12/1947 0:00,nwisut.01.94700044,Surface Water,USGS-09270000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,14,5/12/1947 0:00,nwisut.01.94700045,Surface Water,USGS-09271000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,18,7/2/1949 0:00,nwisut.01.94900055,Surface Water,USGS-09271000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,29,9/9/1949 0:00,nwisut.01.94900056,Surface Water,USGS-09271000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,178,3/19/1947 0:00,nwisut.01.94700046,Surface Water,USGS-09271500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,56,5/12/1947 0:00,nwisut.01.94700047,Surface Water,USGS-09271500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,66,6/18/1947 0:00,nwisut.01.94700048,Surface Water,USGS-09271500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,57,6/22/1947 0:00,nwisut.01.94700049,Surface Water,USGS-09271500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,288,9/19/1947 0:00,nwisut.01.94700050,Surface Water,USGS-09271500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,181,6/8/1948 0:00,nwisut.01.94800071,Surface Water,USGS-09271500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,319,9/30/1948 0:00,nwisut.01.94800072,Surface Water,USGS-09271500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,328,10/6/1948 0:00,nwisut.01.94900057,Surface Water,USGS-09271500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,238,4/8/1949 0:00,nwisut.01.94900058,Surface Water,USGS-09271500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,190,7/2/1949 0:00,nwisut.01.94900059,Surface Water,USGS-09271500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,231,9/10/1949 0:00,nwisut.01.94900060,Surface Water,USGS-09271500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,38,9/20/1947 0:00,nwisut.01.94700051,Surface Water,USGS-09274500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,52,6/9/1948 0:00,nwisut.01.94800074,Surface Water,USGS-09275500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,9.6,5/14/1947 0:00,nwisut.01.94700052,Surface Water,USGS-09279100,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,9.6,5/14/1947 0:00,nwisut.01.94700053,Surface Water,USGS-09279100,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,24,5/14/1947 0:00,nwisut.01.94700054,Surface Water,USGS-09279100,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,22,9/20/1947 0:00,nwisut.01.94700055,Surface Water,USGS-09279100,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,22,9/20/1947 0:00,nwisut.01.94700056,Surface Water,USGS-09279100,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,20,6/9/1948 0:00,nwisut.01.94800077,Surface Water,USGS-09279100,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,24,5/14/1947 0:00,nwisut.01.94700057,Surface Water,USGS-09279150,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,51,9/20/1947 0:00,nwisut.01.94700058,Surface Water,USGS-09279150,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,20,6/9/1948 0:00,nwisut.01.94800078,Surface Water,USGS-09279150,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,53,4/19/1941 0:00,nwisut.01.94100037,Surface Water,USGS-09279500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,23,5/18/1941 0:00,nwisut.01.94100038,Surface Water,USGS-09279500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,50,7/31/1946 0:00,nwisut.01.94600047,Surface Water,USGS-09279500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,66,3/20/1947 0:00,nwisut.01.94700059,Surface Water,USGS-09279500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,35,5/11/1947 0:00,nwisut.01.94700060,Surface Water,USGS-09279500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,26,5/14/1947 0:00,nwisut.01.94700061,Surface Water,USGS-09279500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,21,6/22/1947 0:00,nwisut.01.94700062,Surface Water,USGS-09279500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,53,9/20/1947 0:00,nwisut.01.94700063,Surface Water,USGS-09279500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,23,6/9/1948 0:00,nwisut.01.94800079,Surface Water,USGS-09279500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,61,9/29/1948 0:00,nwisut.01.94800080,Surface Water,USGS-09279500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,23,7/2/1949 0:00,nwisut.01.94900062,Surface Water,USGS-09279500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,54,9/10/1949 0:00,nwisut.01.94900063,Surface Water,USGS-09279500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,36,9/10/1949 0:00,nwisut.01.94900064,Surface Water,USGS-09282500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,63,4/19/1941 0:00,nwisut.01.94100039,Surface Water,USGS-09285700,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,69,4/19/1941 0:00,nwisut.01.94100040,Surface Water,USGS-09286500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,67,5/11/1947 0:00,nwisut.01.94700064,Surface Water,USGS-09286500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,54,6/22/1947 0:00,nwisut.01.94700065,Surface Water,USGS-09286500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,56,7/2/1949 0:00,nwisut.01.94900065,Surface Water,USGS-09286500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,61,4/19/1941 0:00,nwisut.01.94100041,Surface Water,USGS-09288000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,50,5/11/1947 0:00,nwisut.01.94700066,Surface Water,USGS-09288000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,60,9/29/1948 0:00,nwisut.01.94800081,Surface Water,USGS-09288000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,47,9/10/1949 0:00,nwisut.01.94900067,Surface Water,USGS-09288000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,50,10/14/1949 0:00,nwisut.01.95000088,Surface Water,USGS-09288180,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,50,10/14/1949 0:00,nwisut.01.95000089,Surface Water,USGS-09288180,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,54,4/19/1941 0:00,nwisut.01.94100042,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,47,5/18/1941 0:00,nwisut.01.94100043,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,48,7/31/1946 0:00,nwisut.01.94600048,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,66,3/20/1947 0:00,nwisut.01.94700067,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,66,3/20/1947 0:00,nwisut.01.94700068,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,58,5/11/1947 0:00,nwisut.01.94700069,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,58,5/11/1947 0:00,nwisut.01.94700070,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,54,6/22/1947 0:00,nwisut.01.94700071,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,54,6/22/1947 0:00,nwisut.01.94700072,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,59,9/20/1947 0:00,nwisut.01.94700073,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,59,9/20/1947 0:00,nwisut.01.94700074,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,51,6/9/1948 0:00,nwisut.01.94800084,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,51,6/9/1948 0:00,nwisut.01.94800085,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,51,9/29/1948 0:00,nwisut.01.94800086,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,51,9/29/1948 0:00,nwisut.01.94800087,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,37,7/2/1949 0:00,nwisut.01.94900073,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,40,9/10/1949 0:00,nwisut.01.94900074,Surface Water,USGS-09288500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,127,7/31/1941 0:00,nwisut.01.94100044,Surface Water,USGS-09289000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,128,7/2/1949 0:00,nwisut.01.94900075,Surface Water,USGS-09289000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,53,9/10/1949 0:00,nwisut.01.94900076,Surface Water,USGS-09289000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,55,9/10/1949 0:00,nwisut.01.94900077,Surface Water,USGS-09293500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,16,5/18/1941 0:00,nwisut.01.94100045,Surface Water,USGS-09294000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,84,4/20/1941 0:00,nwisut.01.94100046,Surface Water,USGS-09294500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,86,5/14/1947 0:00,nwisut.01.94700075,Surface Water,USGS-09294500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,88,6/9/1948 0:00,nwisut.01.94800088,Surface Water,USGS-09294500,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,73,3/12/1941 0:00,nwisut.01.94100047,Surface Water,USGS-09295000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,68,4/20/1941 0:00,nwisut.01.94100048,Surface Water,USGS-09295000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,33,5/19/1941 0:00,nwisut.01.94100049,Surface Water,USGS-09295000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,3.4,6/16/1941 0:00,nwisut.01.94100050,Surface Water,USGS-09295000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,65,3/20/1947 0:00,nwisut.01.94700076,Surface Water,USGS-09295000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,42,5/11/1947 0:00,nwisut.01.94700077,Surface Water,USGS-09295000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,32,6/22/1947 0:00,nwisut.01.94700078,Surface Water,USGS-09295000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,97,9/20/1947 0:00,nwisut.01.94700079,Surface Water,USGS-09295000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,37,6/9/1948 0:00,nwisut.01.94800089,Surface Water,USGS-09295000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,126,9/29/1948 0:00,nwisut.01.94800090,Surface Water,USGS-09295000,mg/l,915
Calcium,"Inorganics, Major, Metals",USGS,Historical,93,9/10/1949 0:00,nwisut.01.94900079,Surface Water,USGS-09295000,mg/l,915
